ykiho,hospital_name,hospital_type,latitude,longitude,disease,matched_reason
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,의료법인 영훈의료재단 대전선병원,종합병원,36.3360669,127.4104139,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 경피적 좌심방이 폐색술 포함
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인 오성의료재단 동군산병원,종합병원,35.9774829,126.7371620,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인 오성의료재단 동군산병원,종합병원,35.9774829,126.7371620,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 온그룹의료재단 온병원,종합병원,35.1574359,129.0504284,암,방사선종양학과 전문의 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 온그룹의료재단 온병원,종합병원,35.1574359,129.0504284,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 온그룹의료재단 온병원,종합병원,35.1574359,129.0504284,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인 원광의료재단 원광종합병원,종합병원,37.2101373,127.0081096,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,의료법인 은성의료재단 좋은강안병원,종합병원,35.1500685,129.1106218,암,방사선종양학과 전문의 1명 이상; 외과·병리과·핵의학과 전문의 각각 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,의료법인 은성의료재단 좋은강안병원,종합병원,35.1500685,129.1106218,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,의료법인 은성의료재단 좋은강안병원,종합병원,35.1500685,129.1106218,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 은성의료재단 좋은삼선병원,종합병원,35.1504160,129.0082463,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 은성의료재단 좋은삼선병원,종합병원,35.1504160,129.0082463,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz,의료법인 인당의료재단 부민병원,종합병원,35.2119276,129.0112115,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz,의료법인 인당의료재단 부민병원,종합병원,35.2119276,129.0112115,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 인당의료재단 해운대부민병원,종합병원,35.1614208,129.1556545,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 인당의료재단 해운대부민병원,종합병원,35.1614208,129.1556545,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz,의료법인 인천사랑병원,종합병원,37.4622040,126.6807094,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,의료법인 인화재단 한국병원,종합병원,36.6195069,127.4965379,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,의료법인 인화재단 한국병원,종합병원,36.6195069,127.4965379,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 심장질환자 재택의료 포함
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인 일심의료재단 포천우리병원,종합병원,37.8274710,127.1481863,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNzEjJDEjJDgjJDgz,의료법인 정산의료재단 효성병원,종합병원,36.6244786,127.4953372,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인 정안의료재단 중앙병원,종합병원,35.5322423,129.3046446,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,의료법인 중앙의료재단 중앙병원,종합병원,33.4923256,126.4705290,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,의료법인 토마스의료재단 윌스기념병원,종합병원,37.2653229,127.0255443,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,의료법인 토마스의료재단 윌스기념병원,종합병원,37.2653229,127.0255443,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 플러스의료재단 단원병원,종합병원,37.3002282,126.8134984,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 플러스의료재단 단원병원,종합병원,37.3002282,126.8134984,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 혜인의료재단 한국병원,종합병원,33.5002330,126.5170620,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,의료법인 혜인의료재단 한국병원,종합병원,33.5002330,126.5170620,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz,의료법인갑을의료재단 갑을장유병원,종합병원,35.2086652,128.8056169,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNTEjJDEjJDIjJDgz,의료법인대송의료재단 무안병원,종합병원,34.9916301,126.4893984,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인대인의료재단 다니엘종합병원,종합병원,37.5123067,126.7694764,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인덕산의료재단김천제일병원,종합병원,36.1354003,128.1187923,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNjEjJDEjJDgjJDgz,의료법인덕산의료재단김천제일병원,종합병원,36.1354003,128.1187923,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,의료법인동신의료재단 동신병원,종합병원,37.5813323,126.9364251,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz,의료법인동춘의료재단문경제일병원,종합병원,36.5844400,128.1892251,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz,의료법인루가의료재단 나은병원,종합병원,37.4890590,126.6797833,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz,의료법인루가의료재단 나은병원,종합병원,37.4890590,126.6797833,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 심장질환자 재택의료 포함
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인명지의료재단명지병원,종합병원,37.6419949,126.8312622,암,방사선종양학과 전문의 1명 이상; 외과·병리과·핵의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인명지의료재단명지병원,종합병원,37.6419949,126.8312622,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz,의료법인명지의료재단명지병원,종합병원,37.6419949,126.8312622,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 경피적 좌심방이 폐색술·경피적 대동맥판삽입·심장질환자 재택의료 포함
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDAjJDgz,의료법인목포구암의료재단 목포중앙병원,종합병원,34.8213916,126.4210249,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인백송의료재단 굿모닝병원,종합병원,36.9906277,127.1204113,암,방사선종양학과 전문의 1명 이상; 외과·병리과·핵의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인백송의료재단 굿모닝병원,종합병원,36.9906277,127.1204113,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인백송의료재단 굿모닝병원,종합병원,36.9906277,127.1204113,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,의료법인서울효천의료재단 에이치플러스양지병원,종합병원,37.4841536,126.9325692,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDIjJDgz,의료법인성광의료재단일산차병원,종합병원,37.6541317,126.7757374,암,방사선종양학과 전문의 1명 이상; 외과·병리과·핵의학과 전문의 각각 1명 이상
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,의료법인숭인의료재단 김해복음병원,종합병원,35.2306263,128.8931625,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,의료법인숭인의료재단 김해복음병원,종합병원,35.2306263,128.8931625,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인안동병원,종합병원,36.5467408,128.7010976,암,방사선종양학과 전문의 1명 이상
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인안동병원,종합병원,36.5467408,128.7010976,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인안동병원,종합병원,36.5467408,128.7010976,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 심장질환자 재택의료 포함
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz,의료법인영경의료재단전주병원,종합병원,35.8152645,127.1248245,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz,의료법인영경의료재단전주병원,종합병원,35.8152645,127.1248245,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,의료법인영성의료재단 고흥종합병원,종합병원,34.6210654,127.2939625,암,방사선종양학과 전문의 1명 이상
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인영훈의료재단 유성선병원,종합병원,36.3751715,127.3249507,암,방사선종양학과 전문의 1명 이상
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인영훈의료재단 유성선병원,종합병원,36.3751715,127.3249507,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인영훈의료재단 유성선병원,종합병원,36.3751715,127.3249507,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,의료법인우리의료재단김포우리병원,종합병원,37.6323325,126.7107331,암,외과·병리과·핵의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,의료법인우리의료재단김포우리병원,종합병원,37.6323325,126.7107331,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,의료법인우리의료재단김포우리병원,종합병원,37.6323325,126.7107331,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인인봉의료재단뉴고려병원,종합병원,37.6409590,126.6602138,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인인봉의료재단뉴고려병원,종합병원,37.6409590,126.6602138,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,의료법인정화의료재단 봉생기념병원,종합병원,35.1310265,129.0501907,암,외과·병리과·핵의학과 전문의 각각 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,의료법인정화의료재단 봉생기념병원,종합병원,35.1310265,129.0501907,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,의료법인정화의료재단 봉생기념병원,종합병원,35.1310265,129.0501907,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 특수진료 심장질환자 재택의료 포함
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNDEjJDEjJDQjJDgz,의료법인칠석의료재단사랑의병원,종합병원,37.3269353,126.8449325,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인풍산의료재단동부제일병원,종합병원,37.6007085,127.1090094,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,의료법인한마음의료재단하나병원,종합병원,36.6235046,127.4308626,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM1MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjODEjJDEjJDYjJDgz,의료법인한마음의료재단하나병원,종합병원,36.6235046,127.4308626,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인한성재단포항세명기독병원,종합병원,36.0177172,129.3622256,암,방사선종양학과 전문의 1명 이상; 외과·병리과·핵의학과 전문의 각각 1명 이상
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인한성재단포항세명기독병원,종합병원,36.0177172,129.3622256,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인한성재단포항세명기독병원,종합병원,36.0177172,129.3622256,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 심장질환자 재택의료 포함
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인한전의료재단 한일병원,종합병원,37.6461401,127.0291228,암,외과·병리과·핵의학과 전문의 각각 1명 이상
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인한전의료재단 한일병원,종합병원,37.6461401,127.0291228,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인한전의료재단 한일병원,종합병원,37.6461401,127.0291228,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인합포의료재단에스엠지연세병원,종합병원,35.1863148,128.5616013,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인합포의료재단에스엠지연세병원,종합병원,35.1863148,128.5616013,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인환명의료재단 조은금강병원,종합병원,35.2623213,128.8615328,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,이화여자대학교의과대학부속서울병원,종합병원,37.5572629,126.8362668,암,방사선종양학과 전문의 1명 이상; 외과·병리과·핵의학과 전문의 각각 1명 이상; 특수진료 조혈모세포이식 포함
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,이화여자대학교의과대학부속서울병원,종합병원,37.5572629,126.8362668,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,이화여자대학교의과대학부속서울병원,종합병원,37.5572629,126.8362668,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상; 특수진료 경피적 좌심방이 폐색술·경피적 대동맥판삽입·심장질환자 재택의료 포함
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,익산병원,종합병원,35.9616504,126.9665158,뇌졸중,신경과·신경외과·응급의학과 전문의 각각 1명 이상
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,익산병원,종합병원,35.9616504,126.9665158,급성심근경색,내과·응급의학과 전문의 각각 1명 이상; 특수진료 응급의료기관 포함; 심장혈관흉부외과 전문의 1명 이상
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz,인제대학교 상계백병원,종합병원,37.6485408,127.0629909,암,방사선종양학과 전문의 1명 이상; 외과·병리과·핵의학과 전문의 각각 1명 이상
