ykiho,hospital_name,hospital_type,address,latitude,longitude,departments,specialists,equipment,special_treatments
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,의료법인서울효천의료재단 에이치플러스양지병원,종합병원,"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",37.4841536,126.9325692,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""이비인후과"", ""비뇨의학과"", ""영상의학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""예방치과"", ""통합치의학과""]","{""가정의학과"": 3, ""내과"": 23, ""마취통증의학과"": 3, ""병리과"": 2, ""비뇨의학과"": 2, ""산부인과"": 3, ""소아청소년과"": 4, ""신경과"": 5, ""신경외과"": 3, ""영상의학과"": 8, ""외과"": 11, ""응급의학과"": 11, ""이비인후과"": 1, ""재활의학과"": 1, ""정신건강의학과"": 1, ""정형외과"": 4, ""직업환경의학과"": 1, ""진단검사의학과"": 1}","[""인공호흡기"", ""혈액투석을위한인공신장기"", ""유방촬영장치"", ""CT"", ""MRI"", ""ECMO"", ""체외충격파쇄석기"", ""초음파영상진단기"", ""일반엑스선촬영장치"", ""골밀도검사기""]","[""응급의료기관"", ""결핵환자 재택의료 시범기관"", ""HPV 국가예방접종사업 참여기관"", ""수면다원검사 실시기관"", ""간호간병통합서비스 제공기관"", ""성인 중환자실""]"
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,의료법인석영의료재단창원제일종합병원,종합병원,"경상남도 창원시 마산합포구 3·15대로 238, (중앙동3가)",35.1990850,128.5676000,"[""내과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과""]","{""내과"": 4, ""마취통증의학과"": 2, ""신경외과"": 3, ""영상의학과"": 1, ""외과"": 1, ""재활의학과"": 1, ""정형외과"": 1, ""진단검사의학과"": 1}","[""혈액투석을위한인공신장기"", ""유방촬영장치"", ""CT"", ""인공호흡기"", ""MRI"", ""일반엑스선촬영장치"", ""골밀도검사기"", ""체외충격파쇄석기"", ""초음파영상진단기""]","[""HPV 국가예방접종사업 참여기관""]"
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,의료법인석천재단고창병원,종합병원,"전북특별자치도 고창군 고창읍 화신1길 9, (고창읍)",35.4364278,126.6933531,"[""내과"", ""신경과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""이비인후과"", ""영상의학과"", ""진단검사의학과"", ""응급의학과""]","{""가정의학과"": 1, ""내과"": 4, ""마취통증의학과"": 1, ""산부인과"": 2, ""소아청소년과"": 1, ""신경과"": 1, ""신경외과"": 1, ""영상의학과"": 1, ""외과"": 1, ""정형외과"": 2, ""진단검사의학과"": 1}","[""인큐베이터"", ""인공호흡기"", ""혈액투석을위한인공신장기"", ""일반엑스선촬영장치"", ""골밀도검사기"", ""MRI"", ""유방촬영장치"", ""CT"", ""초음파영상진단기"", ""분만감시기""]","[""보훈위탁진료요양기관"", ""응급의료기관"", ""가정간호실시기관"", ""간호간병통합서비스 제공기관"", ""HPV 국가예방접종사업 참여기관""]"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNTEjJDEjJDIjJDgz,의료법인성광의료재단일산차병원,종합병원,"경기도 고양시 일산동구 중앙로 1205, 지하1층2층4층(일부), 1층2층6층(일부),지하2층,4~5층, 7~10층(장항동)",37.6541317,126.7757374,"[""내과"", ""정신건강의학과"", ""외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""한방내과""]","{""가정의학과"": 2, ""내과"": 14, ""마취통증의학과"": 9, ""방사선종양학과"": 1, ""병리과"": 3, ""비뇨의학과"": 3, ""산부인과"": 25, ""성형외과"": 1, ""소아청소년과"": 11, ""영상의학과"": 8, ""외과"": 10, ""재활의학과"": 1, ""정신건강의학과"": 3, ""진단검사의학과"": 1, ""한방내과"": 1, ""핵의학과"": 1}","[""골밀도검사기"", ""ECMO"", ""분만감시기"", ""유방촬영장치"", ""일반엑스선촬영장치"", ""CT"", ""양전자단층촬영기 (PET)"", ""초음파영상진단기"", ""인공호흡기"", ""MRI"", ""혈액투석을위한인공신장기"", ""인큐베이터""]","[""성인 중환자실"", ""신생아 중환자실"", ""HPV 국가예방접종사업 참여기관"", ""개방병원"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""의·한협진 활성화를 위한 5단계 시범기관"", ""응급의료기관"", ""암환자 재택의료 시범기관"", ""첩약 건강보험 적용 2단계 시범사업"", ""간호간병통합서비스 제공기관"", ""난임시술(체외)"", ""난임시술(인공)""]"
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인성화의료재단  대한병원,종합병원,"서울특별시 강북구 도봉로 301, (수유동, 대한병원)",37.6354747,127.0226914,"[""내과"", ""신경과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""영상의학과"", ""진단검사의학과"", ""응급의학과""]","{""내과"": 4, ""마취통증의학과"": 1, ""산부인과"": 1, ""신경과"": 1, ""영상의학과"": 1, ""외과"": 1, ""정형외과"": 2, ""진단검사의학과"": 1}","[""MRI"", ""초음파영상진단기"", ""유방촬영장치"", ""일반엑스선촬영장치"", ""CT"", ""인공호흡기"", ""골밀도검사기""]","[""성인 중환자실""]"
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNTEjJDEjJDYjJDgz,의료법인숭인의료재단 김해복음병원,종합병원,"경상남도 김해시 활천로 33, (삼정동)",35.2306263,128.8931625,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""응급의학과"", ""직업환경의학과"", ""소아치과"", ""예방치과""]","{""가정의학과"": 1, ""내과"": 10, ""마취통증의학과"": 3, ""비뇨의학과"": 1, ""산부인과"": 1, ""소아청소년과"": 1, ""신경과"": 3, ""신경외과"": 3, ""심장혈관흉부외과"": 1, ""영상의학과"": 4, ""외과"": 3, ""응급의학과"": 6, ""정형외과"": 4, ""직업환경의학과"": 3, ""진단검사의학과"": 1}","[""일반엑스선촬영장치"", ""인공호흡기"", ""CT"", ""MRI"", ""초음파영상진단기"", ""골밀도검사기"", ""유방촬영장치"", ""혈액투석을위한인공신장기"", ""체외충격파쇄석기""]","[""성인 중환자실"", ""간호간병통합서비스 제공기관"", ""응급의료기관"", ""HPV 국가예방접종사업 참여기관""]"
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인안동병원,종합병원,"경상북도 안동시 앙실로 11,  (수상동)",36.5467408,128.7010976,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""예방의학과"", ""구강악안면외과"", ""영상치의학과"", ""통합치의학과""]","{""가정의학과"": 3, ""구강악안면외과"": 1, ""내과"": 17, ""마취통증의학과"": 4, ""방사선종양학과"": 2, ""병리과"": 2, ""비뇨의학과"": 2, ""산부인과"": 4, ""성형외과"": 2, ""소아청소년과"": 6, ""신경과"": 4, ""신경외과"": 7, ""심장혈관흉부외과"": 5, ""안과"": 1, ""영상의학과"": 7, ""영상치의학과"": 1, ""예방의학과"": 1, ""외과"": 6, ""응급의학과"": 15, ""이비인후과"": 1, ""재활의학과"": 1, ""정신건강의학과"": 2, ""정형외과"": 6, ""직업환경의학과"": 1, ""진단검사의학과"": 2, ""통합치의학과"": 1, ""피부과"": 1}","[""일반엑스선촬영장치"", ""유방촬영장치"", ""CT"", ""인공호흡기"", ""분만감시기"", ""콘빔CT"", ""ECMO"", ""체외충격파쇄석기"", ""초음파영상진단기"", ""양전자단층촬영기 (PET)"", ""인큐베이터"", ""혈액투석을위한인공신장기"", ""골밀도검사기"", ""MRI""]","[""개방병원"", ""심장질환자 재택의료 시범기관"", ""응급의료기관"", ""HPV 국가예방접종사업 참여기관"", ""결핵환자 재택의료 시범기관"", ""간호간병통합서비스 제공기관"", ""난임시술(인공)"", ""재활환자 재택의료 시범기관"", ""1형 당뇨병 환자 재택의료 시범기관"", ""성인 중환자실"", ""신생아 중환자실""]"
JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDAjJDgz,의료법인영경의료재단전주병원,종합병원,"전북특별자치도 전주시 완산구 한두평3길 13, (중화산동2가, 전주병원)",35.8152645,127.1248245,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과""]","{""가정의학과"": 1, ""내과"": 14, ""마취통증의학과"": 3, ""비뇨의학과"": 1, ""산부인과"": 1, ""성형외과"": 1, ""소아청소년과"": 1, ""신경과"": 2, ""신경외과"": 2, ""심장혈관흉부외과"": 1, ""영상의학과"": 2, ""외과"": 5, ""응급의학과"": 8, ""재활의학과"": 1, ""정신건강의학과"": 1, ""정형외과"": 4, ""직업환경의학과"": 2, ""진단검사의학과"": 2}","[""CT"", ""골밀도검사기"", ""초음파영상진단기"", ""체외충격파쇄석기"", ""일반엑스선촬영장치"", ""유방촬영장치"", ""MRI"", ""인공호흡기"", ""혈액투석을위한인공신장기""]","[""장애인 건강 주치의 시범기관(전체)"", ""(정신질환)낮병동 시범기관"", ""치매관리주치의 시범기관"", ""간호간병통합서비스 제공기관"", ""응급의료기관"", ""HPV 국가예방접종사업 참여기관"", ""성인 중환자실""]"
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,의료법인영성의료재단 고흥종합병원,종합병원,"전남광주통합특별시 고흥군 고흥읍 고흥로 1935, (고흥읍)",34.6210654,127.2939625,"[""내과"", ""신경과"", ""외과"", ""정형외과"", ""심장혈관흉부외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""비뇨의학과"", ""영상의학과"", ""병리과"", ""진단검사의학과"", ""응급의학과""]","{""마취통증의학과"": 1, ""방사선종양학과"": 1, ""병리과"": 1, ""산부인과"": 2, ""소아청소년과"": 1, ""신경과"": 1, ""영상의학과"": 1, ""외과"": 1, ""정형외과"": 2}","[""CT"", ""인큐베이터"", ""분만감시기"", ""골밀도검사기"", ""혈액투석을위한인공신장기"", ""일반엑스선촬영장치"", ""MRI"", ""인공호흡기"", ""유방촬영장치"", ""체외충격파쇄석기"", ""초음파영상진단기""]","[""성인 중환자실"", ""응급의료기관"", ""HPV 국가예방접종사업 참여기관"", ""결핵환자 재택의료 시범기관"", ""보훈위탁진료요양기관""]"
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDIjJDgz,의료법인영훈의료재단 유성선병원,종합병원,"대전광역시 유성구 북유성대로 93-0,  0동 0호 (지족동,유선성병원)",36.3751715,127.3249507,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""구강악안면외과"", ""치과보철과"", ""치주과"", ""치과보존과""]","{""가정의학과"": 11, ""구강악안면외과"": 1, ""내과"": 20, ""마취통증의학과"": 5, ""방사선종양학과"": 1, ""병리과"": 2, ""비뇨의학과"": 3, ""산부인과"": 4, ""성형외과"": 1, ""소아청소년과"": 2, ""신경과"": 5, ""신경외과"": 2, ""심장혈관흉부외과"": 1, ""영상의학과"": 7, ""외과"": 6, ""응급의학과"": 11, ""이비인후과"": 1, ""재활의학과"": 1, ""정신건강의학과"": 1, ""정형외과"": 7, ""직업환경의학과"": 1, ""진단검사의학과"": 1, ""치과보존과"": 1, ""치과보철과"": 1}","[""콘빔CT"", ""혈액투석을위한인공신장기"", ""유방촬영장치"", ""초음파영상진단기"", ""CT"", ""체외충격파쇄석기"", ""양전자단층촬영기 (PET)"", ""일반엑스선촬영장치"", ""MRI"", ""골밀도검사기"", ""인공호흡기""]","[""수면다원검사 실시기관"", ""응급의료기관"", ""간호간병통합서비스 제공기관"", ""비대면진료 시범사업 진료기관(의료기관)"", ""개방병원"", ""HPV 국가예방접종사업 참여기관"", ""성인 중환자실""]"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjODEjJDEjJDYjJDgz,의료법인우리의료재단김포우리병원,종합병원,"경기도 김포시 감암로 11, 김포우리병원 (걸포동)",37.6323325,126.7107331,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""비뇨의학과"", ""영상의학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""예방의학과"", ""구강악안면외과"", ""치과보철과""]","{""가정의학과"": 3, ""구강악안면외과"": 1, ""내과"": 26, ""마취통증의학과"": 6, ""병리과"": 2, ""비뇨의학과"": 3, ""산부인과"": 2, ""소아청소년과"": 1, ""신경과"": 3, ""신경외과"": 4, ""심장혈관흉부외과"": 2, ""안과"": 1, ""영상의학과"": 8, ""예방의학과"": 1, ""외과"": 7, ""응급의학과"": 10, ""이비인후과"": 2, ""재활의학과"": 1, ""정신건강의학과"": 1, ""정형외과"": 5, ""직업환경의학과"": 2, ""진단검사의학과"": 2, ""통합치의학과"": 1, ""핵의학과"": 2}","[""MRI"", ""양전자단층촬영기 (PET)"", ""골밀도검사기"", ""유방촬영장치"", ""CT"", ""혈액투석을위한인공신장기"", ""체외충격파쇄석기"", ""인공호흡기"", ""ECMO"", ""일반엑스선촬영장치"", ""초음파영상진단기"", ""콘빔CT""]","[""성인 중환자실"", ""응급의료기관"", ""외국인 근로자 등 의료지원 사업시행 의료기관"", ""수면다원검사 실시기관"", ""간호간병통합서비스 제공기관"", ""보훈위탁진료요양기관"", ""HPV 국가예방접종사업 참여기관""]"
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,의료법인은성의료재단좋은선린병원,종합병원,"경상북도 포항시 북구 대신로 43,  (대신동)",36.0482630,129.3670367,"[""내과"", ""신경과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""이비인후과"", ""영상의학과"", ""병리과"", ""진단검사의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과""]","{""가정의학과"": 1, ""내과"": 8, ""마취통증의학과"": 1, ""병리과"": 1, ""산부인과"": 1, ""성형외과"": 1, ""소아청소년과"": 1, ""신경과"": 1, ""영상의학과"": 1, ""외과"": 3, ""응급의학과"": 1, ""정형외과"": 3, ""직업환경의학과"": 2}","[""일반엑스선촬영장치"", ""유방촬영장치"", ""인공호흡기"", ""체외충격파쇄석기"", ""콘빔CT"", ""혈액투석을위한인공신장기"", ""초음파영상진단기"", ""CT"", ""골밀도검사기"", ""MRI""]","[""응급의료기관"", ""간호간병통합서비스 제공기관"", ""HPV 국가예방접종사업 참여기관"", ""성인 중환자실""]"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인인봉의료재단뉴고려병원,종합병원,"경기도 김포시 김포한강3로 283, 뉴고려병원 (장기동)",37.6409590,126.6602138,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""구강악안면외과""]","{""내과"": 14, ""마취통증의학과"": 4, ""비뇨의학과"": 1, ""산부인과"": 2, ""소아청소년과"": 2, ""신경과"": 2, ""신경외과"": 5, ""심장혈관흉부외과"": 1, ""영상의학과"": 3, ""외과"": 3, ""응급의학과"": 10, ""재활의학과"": 2, ""정형외과"": 6, ""직업환경의학과"": 3, ""진단검사의학과"": 2}","[""CT"", ""인공호흡기"", ""골밀도검사기"", ""콘빔CT"", ""일반엑스선촬영장치"", ""초음파영상진단기"", ""체외충격파쇄석기"", ""MRI"", ""혈액투석을위한인공신장기"", ""유방촬영장치""]","[""성인 중환자실"", ""외국인 근로자 등 의료지원 사업시행 의료기관"", ""HPV 국가예방접종사업 참여기관"", ""응급의료기관"", ""결핵환자 재택의료 시범기관"", ""간호간병통합서비스 제공기관"", ""측두하악관절자극요법 실시기관""]"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz,의료법인자인의료재단(더자인병원),종합병원,"경기도 고양시 덕양구 중앙로 555, /중앙로557번길 555, /중앙로557번길 14, 지하1(일부),1-6층 (행신동)",37.6229778,126.8357506,"[""내과"", ""신경과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""마취통증의학과"", ""산부인과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""한방내과"", ""한방재활의학과""]","{""가정의학과"": 1, ""내과"": 7, ""마취통증의학과"": 2, ""비뇨의학과"": 1, ""산부인과"": 1, ""신경과"": 2, ""신경외과"": 3, ""심장혈관흉부외과"": 1, ""영상의학과"": 2, ""외과"": 4, ""재활의학과"": 1, ""정형외과"": 5, ""진단검사의학과"": 1, ""한방재활의학과"": 1}","[""일반엑스선촬영장치"", ""MRI"", ""혈액투석을위한인공신장기"", ""골밀도검사기"", ""유방촬영장치"", ""초음파영상진단기"", ""체외충격파쇄석기"", ""CT"", ""인공호흡기""]","[""성인 중환자실"", ""간호간병통합서비스 제공기관"", ""응급의료기관""]"
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz,의료법인정화의료재단 봉생기념병원,종합병원,"부산광역시 동구 중앙대로 401, (좌천동, 봉생병원)",35.1310265,129.0501907,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""이비인후과"", ""비뇨의학과"", ""영상의학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""응급의학과"", ""치주과""]","{""가정의학과"": 1, ""내과"": 16, ""마취통증의학과"": 3, ""병리과"": 1, ""비뇨의학과"": 1, ""산부인과"": 2, ""소아청소년과"": 2, ""신경과"": 6, ""신경외과"": 5, ""영상의학과"": 3, ""외과"": 3, ""응급의학과"": 6, ""이비인후과"": 1, ""재활의학과"": 1, ""정신건강의학과"": 4, ""정형외과"": 2, ""진단검사의학과"": 1, ""통합치의학과"": 1, ""핵의학과"": 1}","[""CT"", ""일반엑스선촬영장치"", ""콘빔CT"", ""체외충격파쇄석기"", ""ECMO"", ""초음파영상진단기"", ""혈액투석을위한인공신장기"", ""MRI"", ""유방촬영장치"", ""골밀도검사기"", ""인공호흡기""]","[""(정신질환)낮병동 시범기관"", ""복막투석 환자 재택관리 시범기관"", ""응급의료기관"", ""심장질환자 재택의료 시범기관"", ""간호간병통합서비스 제공기관"", ""성인 중환자실"", ""개방병원""]"
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인청아의료재단청아병원,종합병원,"경상남도 창원시 마산회원구 내서읍 광려천서로 67, (청아병원)",35.2480349,128.5096500,"[""내과"", ""신경과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""소아청소년과"", ""이비인후과"", ""영상의학과"", ""진단검사의학과""]","{""내과"": 5, ""마취통증의학과"": 1, ""소아청소년과"": 1, ""신경과"": 1, ""신경외과"": 1, ""영상의학과"": 3, ""외과"": 1, ""정형외과"": 4, ""진단검사의학과"": 1}","[""일반엑스선촬영장치"", ""MRI"", ""인공호흡기"", ""유방촬영장치"", ""CT"", ""초음파영상진단기"", ""골밀도검사기""]","[""응급의료기관"", ""간호간병통합서비스 제공기관"", ""HPV 국가예방접종사업 참여기관""]"
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNTEjJDEjJDIjJDgz,의료법인청언의료재단 순천제일병원,종합병원,"전남광주통합특별시 순천시 기적의도서관1길 3,  (조례동)",34.9549262,127.5241750,"[""내과"", ""외과"", ""정형외과"", ""마취통증의학과"", ""산부인과"", ""영상의학과"", ""진단검사의학과"", ""응급의학과"", ""직업환경의학과"", ""예방의학과""]","{""내과"": 3, ""마취통증의학과"": 1, ""산부인과"": 1, ""영상의학과"": 1, ""예방의학과"": 1, ""외과"": 1, ""응급의학과"": 1, ""정형외과"": 2, ""직업환경의학과"": 1, ""진단검사의학과"": 1}","[""초음파영상진단기"", ""MRI"", ""CT"", ""일반엑스선촬영장치"", ""골밀도검사기"", ""인공호흡기"", ""체외충격파쇄석기"", ""유방촬영장치""]","[""HPV 국가예방접종사업 참여기관"", ""간호간병통합서비스 제공기관"", ""응급의료기관""]"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNDEjJDEjJDQjJDgz,의료법인칠석의료재단사랑의병원,종합병원,"경기도 안산시 상록구 예술광장로 69, 사랑의병원(593-4번지/593-5번지) (성포동)",37.3269353,126.8449325,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""재활의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""예방의학과"", ""예방치과""]","{""내과"": 10, ""마취통증의학과"": 3, ""산부인과"": 1, ""신경과"": 3, ""신경외과"": 1, ""영상의학과"": 8, ""외과"": 2, ""응급의학과"": 8, ""정형외과"": 4, ""진단검사의학과"": 1}","[""인공호흡기"", ""일반엑스선촬영장치"", ""초음파영상진단기"", ""골밀도검사기"", ""MRI"", ""체외충격파쇄석기"", ""유방촬영장치"", ""혈액투석을위한인공신장기"", ""CT""]","[""성인 중환자실"", ""결핵환자 재택의료 시범기관"", ""응급의료기관"", ""간호간병통합서비스 제공기관""]"
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인풍산의료재단동부제일병원,종합병원,"서울특별시 중랑구 망우로 511, 동부제일병원 지하1~6층 (망우동)",37.6007085,127.1090094,"[""내과"", ""신경과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""영상의학과"", ""진단검사의학과"", ""가정의학과""]","{""내과"": 6, ""마취통증의학과"": 1, ""산부인과"": 1, ""신경과"": 1, ""신경외과"": 1, ""영상의학과"": 3, ""외과"": 3, ""응급의학과"": 1, ""정형외과"": 5, ""진단검사의학과"": 1}","[""인공호흡기"", ""유방촬영장치"", ""MRI"", ""초음파영상진단기"", ""일반엑스선촬영장치"", ""골밀도검사기"", ""CT""]","[""HPV 국가예방접종사업 참여기관"", ""응급의료기관"", ""간호간병통합서비스 제공기관""]"
JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDAjJDgz,의료법인한국의료재단 순천한국병원,종합병원,"전남광주통합특별시 순천시 우명길 42,  (연향동)",34.9477666,127.5122885,"[""내과"", ""외과"", ""정형외과"", ""신경외과"", ""마취통증의학과"", ""소아청소년과"", ""비뇨의학과"", ""영상의학과"", ""진단검사의학과"", ""응급의학과"", ""치주과"", ""치과보존과""]","{""가정의학과"": 1, ""내과"": 5, ""마취통증의학과"": 1, ""비뇨의학과"": 1, ""소아청소년과"": 1, ""신경외과"": 1, ""영상의학과"": 1, ""외과"": 1, ""응급의학과"": 1, ""정형외과"": 4, ""진단검사의학과"": 1, ""치과보존과"": 1, ""치주과"": 1}","[""초음파영상진단기"", ""MRI"", ""인공호흡기"", ""혈액투석을위한인공신장기"", ""일반엑스선촬영장치"", ""CT"", ""체외충격파쇄석기"", ""유방촬영장치"", ""콘빔CT"", ""골밀도검사기""]","[""성인 중환자실"", ""HPV 국가예방접종사업 참여기관"", ""측두하악관절자극요법 실시기관"", ""간호간병통합서비스 제공기관"", ""응급의료기관""]"
